SaleID,price
150477,5093.003896207437
150478,672.9949461702813
150479,1401.6143318920826
150480,5023.933183539203
150481,1498.3324672524213
150482,1211.4894847007095
150483,2379.403075815524
150484,1894.3280066096781
150485,1439.3310537267298
150486,859.0570233981956
150487,1225.5136613940733
150488,952.3105216211726
150489,1003.5201513278123
150490,9221.12877704903
150491,10385.43300429871
150492,4366.187349309007
150493,4668.974374868203
150494,15231.424166383884
150495,8596.145057402227
150496,2226.1031159944746
150497,3605.180256119611
150498,68108.86510939398
150499,10317.720220974297
150500,3920.0560162717848
150501,13020.129660776951
150502,8773.223229916926
150503,14643.266257850526
150504,2497.321135532491
150505,4140.052192177874
150506,2444.971168681806
150507,1873.5778165854122
150508,1338.1802218101639
150509,8405.998362094753
150510,4028.623201670168
150511,2275.5741888956372
150512,6790.948787936867
150513,993.4927194727727
150514,633.2917910472518
150515,2121.3940928691895
150516,843.4169443856281
150517,801.5365661543551
150518,1605.2620051624203
150519,4322.569626602931
150520,5584.432740493926
150521,9004.936421661645
150522,16428.926173570268
150523,22355.426052904346
150524,2999.15382123184
150525,13136.971050163349
150526,693.6690458304731
150527,1113.8960393077289
150528,7999.2663977221055
150529,2915.2138095907085
150530,7517.113268323093
150531,6049.64952936279
150532,7027.629699577925
150533,1398.940945260225
150534,13997.574121422847
150535,12898.325945103901
150536,6224.56788921324
150537,496.09854551684225
150538,2243.791821806073
150539,11186.317088426771
150540,15320.542167477826
150541,8582.657989523519
150542,1387.2002381921723
150543,11295.818149500286
150544,7401.333002409588
150545,854.9248186760135
150546,5283.183623594271
150547,2012.30145710398
150548,1954.5731859931082
150549,915.2293894198951
150550,3334.5943867170295
150551,29338.803534387756
150552,6931.379243363483
150553,1839.0844225255646
150554,8174.842895939496
150555,4148.103352066093
150556,22111.967507644313
150557,6071.229945245606
150558,2977.8669934426466
150559,5395.296983502793
150560,2786.800427181152
150561,2639.3662180419306
150562,980.6203092423287
150563,8373.36946884586
150564,13554.20617175156
150565,1863.6362062661308
150566,4148.036575537624
150567,1275.2125504060132
150568,912.6266792617375
150569,7913.370156413918
150570,1281.685000967232
150571,15033.225218119696
150572,2112.3811876702503
150573,9596.821846835752
150574,11995.648615856768
150575,923.3447457798686
150576,1390.331311978384
150577,509.42478702506526
150578,13849.634412563442
150579,266.20591598974295
150580,4226.792557279833
150581,25129.80123329982
150582,4767.083877701203
150583,2268.2348533966588
150584,12667.774491122313
150585,480.4339564685882
150586,13145.306517625377
150587,3993.5274051513925
150588,510.1446748722077
150589,5274.429924119612
150590,12665.026378627896
150591,11296.140313696047
150592,1569.6809641292994
150593,14381.051287477068
150594,1864.7655093274816
150595,24649.567445068093
150596,1601.4119313422455
150597,6680.979692564131
150598,5264.024782398264
150599,674.8534005367213
150600,8831.607053441221
150601,1553.960653441821
150602,20541.43282835692
150603,10305.752277734326
150604,2218.0611466342634
150605,1944.0560560964864
150606,5250.472913485957
150607,4174.824013135131
150608,1434.2106773776586
150609,982.6122223057865
150610,1576.6156295495207
150611,1796.0226323965721
150612,7919.98885383916
150613,910.3014884707926
150614,29450.12894040499
150615,543.1486186895378
150616,10118.624130278615
150617,571.2329861159553
150618,1763.9263926209846
150619,14241.773254310647
150620,3471.1832076159594
150621,7809.488703467316
150622,10062.598661880926
150623,10013.077894332953
150624,360.70862083591925
150625,5065.752579400021
150626,3003.1949299924486
150627,7164.297946576454
150628,596.9747261985092
150629,1200.202104675404
150630,4754.667058510116
150631,16497.973606287174
150632,1746.465032086207
150633,6265.518185979302
150634,7052.385436183214
150635,2219.0501857214713
150636,6293.659144717501
150637,526.3040371421283
150638,13164.703762971083
150639,6647.329864242657
150640,923.7313911268228
150641,20268.198957641187
150642,9301.795920344135
150643,5439.788851276285
150644,23171.651661513177
150645,19124.966548429773
150646,11601.280927095166
150647,2999.7473271682675
150648,5111.169866097719
150649,13035.788365237026
150650,3996.3026220552683
150651,1322.5065455616204
150652,27294.29459834148
150653,934.1741709050215
150654,3844.395828142906
150655,4437.690231063649
150656,950.7405004632486
150657,14561.529144688924
150658,1342.103872063838
150659,8344.762517022009
150660,1205.4081674844954
150661,288.8686317192967
150662,5797.358491905808
150663,2939.349982395789
150664,10900.816119281255
150665,1123.975802228067
150666,1459.2475815810083
150667,6131.790683488277
150668,4106.729219829723
150669,4739.676844865023
150670,6679.6912432913405
150671,3927.968542835439
150672,2195.1365266419534
150673,4658.278777338089
150674,20773.22501694114
150675,4660.6344443845255
150676,1422.3249968912094
150677,691.6390295982337
150678,2052.7214098757304
150679,3732.120771073193
150680,2807.8061845281327
150681,26188.653718031415
150682,2613.227108742433
150683,6829.473004460724
150684,1851.6444237445091
150685,889.3840742279156
150686,17646.810211761604
150687,3372.764282537288
150688,1898.7103159008202
150689,1061.9891085713648
150690,734.0368082422322
150691,12575.801654025352
150692,890.8803301510366
150693,5435.681767757286
150694,4884.478117944334
150695,6049.13443344543
150696,1354.8116850348065
150697,2413.598219231171
150698,37727.44461188895
150699,1102.9435115680835
150700,27254.31343720296
150701,872.2792453457186
150702,8548.945385446033
150703,13561.8634365174
150704,6796.728074941947
150705,1081.2459723770526
150706,9830.817506526622
150707,3075.4396536301792
150708,1310.6157701646007
150709,1754.204759032459
150710,10678.50488621468
150711,6452.683407728045
150712,6598.238883326792
150713,6961.031106037561
150714,2313.772419250756
150715,19938.49358626315
150716,288.76819744334216
150717,46586.99208701404
150718,11148.1797471561
150719,4977.534047402432
150720,5725.282585733672
150721,3260.412384159954
150722,2787.598390304307
150723,3013.4431463470337
150724,1425.430515452169
150725,940.789543968477
150726,1506.3913370790815
150727,11096.787760475963
150728,31997.487466160434
150729,2875.1957408961052
150730,5889.896744165407
150731,6455.081642868129
150732,13196.696312853423
150733,3432.7688908541113
150734,3061.517765527141
150735,5718.482275104458
150736,2765.383462259818
150737,25151.64511163674
150738,14776.827412921186
150739,1523.4109313752292
150740,298.08648148809846
150741,5481.999783233945
150742,339.89315079206483
150743,656.7263249025534
150744,1334.7397168259442
150745,1046.1120558826742
150746,2365.9854840215776
150747,1012.8142443819329
150748,10341.025885828112
150749,1272.7416499384397
150750,1223.7494298900654
150751,5918.679605273447
150752,73976.05259852437
150753,8951.664098425888
150754,1182.4991264905625
150755,1423.1944739216437
150756,11222.446455276906
150757,22964.553444474543
150758,66581.26825475461
150759,451.68234676218964
150760,959.3185907522419
150761,3574.3668031140196
150762,636.604927629452
150763,12586.756947224712
150764,9932.941921799367
150765,2530.8643380002413
150766,2290.4034394866612
150767,2363.132495244403
150768,3540.682104816931
150769,3395.807657652348
150770,826.0684156539681
150771,1251.8670452156844
150772,69.49776326695161
150773,1708.5569390826606
150774,3090.5986415592115
150775,2429.925094146205
150776,2076.3818799653995
150777,17430.8979417521
150778,2722.6457847469273
150779,1599.460834156645
150780,14614.220477070186
150781,4564.004887411761
150782,32766.061795563175
150783,736.0098343293598
150784,3827.4519060074394
150785,11507.747780558606
150786,7921.385315412948
150787,1089.5925786086073
150788,22487.154541187905
150789,2828.4573747955174
150790,2502.4146695491763
150791,8068.085565499577
150792,1933.210716407059
150793,2385.413690864987
150794,7079.489543260196
150795,3224.6851157225256
150796,9022.28497671325
150797,4027.9380997353887
150798,1902.6413816890997
150799,7259.5391517814205
150800,2046.5589005674374
150801,8114.321358795554
150802,814.9247330326219
150803,15707.006113091258
150804,6779.864283295255
150805,3122.870768048513
150806,12889.29611287262
150807,5482.645913706837
150808,17206.84774612204
150809,2064.143619741717
150810,259.4472904430196
150811,845.7219045477711
150812,1296.066021672334
150813,791.9919688929841
150814,1230.7776103628848
150815,1549.0611343865285
150816,1634.4642395042345
150817,22507.114282537805
150818,7351.065278783719
150819,707.8455256075001
150820,9344.633098334103
150821,8395.150805422534
150822,7631.896917444015
150823,1948.8571161499235
150824,2083.8145914797587
150825,3289.3139196000275
150826,2928.2243347030917
150827,12739.804359532114
150828,11898.419986345434
150829,6041.895438882272
150830,2104.1816474218986
150831,1363.6289523081964
150832,8567.03964240777
150833,4357.760978115998
150834,9933.003987614604
150835,4196.411148197981
150836,12823.581279404701
150837,690.7072465882836
150838,539.366065943092
150839,5919.785987985634
150840,7235.082003227708
150841,1588.4936197729253
150842,849.9545054464317
150843,3058.0653040760903
150844,2504.0603056587447
150845,4803.747082723589
150846,7602.370775360034
150847,1405.7215662802118
150848,5433.304037269074
150849,1330.0503257086284
150850,11242.48310374247
150851,14695.571888465583
150852,14620.014583558477
150853,2583.522170665697
150854,2492.1045980407143
150855,2822.6738534769665
150856,1702.3278289699167
150857,1114.6696265371625
150858,83.00373291303885
150859,10487.858718318199
150860,1458.8910605546964
150861,1160.517212999559
150862,1172.0579669845065
150863,3019.4284022609054
150864,3920.291605319115
150865,8093.91257065488
150866,281.44390478502646
150867,23247.484922798267
150868,5665.773170426822
150869,2538.1539630142006
150870,1145.2395348043822
150871,3313.123472077386
150872,1634.7448702144086
150873,4272.428743366289
150874,500.4784538030965
150875,2689.488813596248
150876,1662.1199872876612
150877,708.7648638831276
150878,4705.430201570328
150879,10629.22319669319
150880,805.4751729033175
150881,198.76613121665483
150882,22757.55853061581
150883,1148.2412398115193
150884,24296.01833156489
150885,14853.88125433445
150886,312.2883586915468
150887,7279.615435338335
150888,970.8535853505929
150889,1672.162516909525
150890,4753.040484725486
150891,3907.358744627664
150892,1138.2524013516665
150893,1403.5054424368764
150894,7880.158949749121
150895,910.6415118915838
150896,2730.5942380078723
150897,17834.644321352826
150898,9373.985900259653
150899,1696.187813032364
150900,6224.401259483929
150901,3547.620123777503
150902,474.7484806625093
150903,34544.832587988116
150904,1483.3814560063179
150905,2439.5944598743517
150906,8611.703097864614
150907,848.5773110483174
150908,2827.5589017957527
150909,884.5445468217832
150910,818.1001798343207
150911,6814.313708043128
150912,5339.8801022903945
150913,5584.742242884312
150914,3706.5167860018364
150915,4195.408918046496
150916,1822.2629853469607
150917,9158.93690234952
150918,3436.794114205576
150919,1021.7458008887636
150920,2387.781504640787
150921,1533.8032454215759
150922,2847.325908300136
150923,1589.0409388290805
150924,5904.96918073771
150925,333.9264667884048
150926,2385.2696852122554
150927,3611.2031474147725
150928,21988.378728759264
150929,3901.588697888421
150930,14659.109947471366
150931,7583.441155463484
150932,434.48486896862534
150933,8347.7466675971
150934,1630.4038114365712
150935,5890.036347544591
150936,1384.4571640655117
150937,548.4910680022804
150938,1445.0985877988542
150939,4979.368371171332
150940,8503.426946980358
150941,5164.692265356604
150942,5355.8770864607895
150943,1855.5188808016046
150944,9596.821846835752
150945,3689.71753634427
150946,1391.4882176522615
150947,4241.821651368915
150948,5221.280598395532
150949,79609.01151794031
150950,8969.288083240543
150951,6593.607876697578
150952,2516.9965684009567
150953,2032.2550260983617
150954,8086.094626635589
150955,8322.60788508506
150956,3131.6438216939214
150957,9984.18139576475
150958,942.3890673831988
150959,2435.031560763959
150960,10616.417346421167
150961,2014.7839694346546
150962,7284.0732935227325
150963,1822.2238909866494
150964,1256.8315321005243
150965,1248.4748123582535
150966,15673.082332753744
150967,4037.692727268591
150968,2197.608112511017
150969,943.6041871476383
150970,1193.4710211376705
150971,2262.9586025208573
150972,4926.5746956645235
150973,9898.854279313822
150974,8045.8350576025505
150975,10655.734591314045
150976,364.419097270139
150977,13619.19359839943
150978,173.35506917219604
150979,305.7792906609587
150980,2786.6301534929526
150981,1497.2764973926392
150982,5967.227373670292
150983,1679.2725608972137
150984,3542.3539707242116
150985,35460.53456752704
150986,4578.281276417681
150987,2841.140675768772
150988,1776.5182742031839
150989,12058.655810315933
150990,2937.902364305661
150991,5437.232608783391
150992,1234.4829588136727
150993,837.7293322357633
150994,2005.9300396030683
150995,4527.702875268339
150996,883.8080782707369
150997,5238.189966701683
150998,3599.6115841821725
150999,9241.167277426972
151000,837.9172169407243
151001,72.21213152013279
151002,2387.8421328214745
151003,148.666989386961
151004,5000.573480822338
151005,829.7208761179752
151006,6897.878464119093
151007,1643.841155367735
151008,15117.329701480336
151009,1123.5132907739458
151010,341.09040500958304
151011,4341.715018962476
151012,411.56573448447443
151013,11887.81725241935
151014,20279.371611725863
151015,1417.656738746817
151016,2293.8758351919782
151017,1761.1945221378903
151018,2557.353174291913
151019,4562.196400113426
151020,1776.322750129056
151021,721.5757536129234
151022,694.8670089753136
151023,5014.573814324484
151024,15804.785384693194
151025,2486.456357376424
151026,5294.577484392227
151027,7381.71307332102
151028,1767.4411003058406
151029,5414.740580463876
151030,7220.766337458056
151031,558.1151151927667
151032,918.0168191258094
151033,13990.46567982258
151034,3353.504835839615
151035,1917.9963890935346
151036,1014.2620995265543
151037,588.3424556955279
151038,11273.551835557853
151039,613.8991919672103
151040,16664.7103386225
151041,1562.8120805451651
151042,414.82834406335746
151043,128.07561009631152
151044,3199.046038655296
151045,318.0786423851007
151046,10295.844479665451
151047,1013.9963210695498
151048,5795.08155352428
151049,429.38931353052345
151050,2468.252088653786
151051,19265.02621846032
151052,2118.9060049327754
151053,3258.6812431228404
151054,3597.0817903391444
151055,553.3754928396509
151056,432.2140481214376
151057,6181.060913232371
151058,1655.5815165276208
151059,14360.121239647891
151060,3864.602229321788
151061,1872.1111978387983
151062,3485.8759108950344
151063,7532.091962941404
151064,7871.50387250469
151065,621.1185095550662
151066,15557.79322999761
151067,8239.045176345233
151068,7797.266062545018
151069,544.8445683910645
151070,3398.0565788420063
151071,11041.919557647445
151072,1928.8175587647731
151073,1872.746986868598
151074,813.90524041809
151075,285.80530639809905
151076,992.6673758778081
151077,1457.6163209832748
151078,8555.41060379738
151079,2321.1078678684694
151080,4087.4019970077406
151081,1419.2640165886246
151082,2593.6104320693607
151083,11943.848714440017
151084,727.4922763619361
151085,1626.701243620048
151086,4088.6006533633845
151087,32327.6293709719
151088,907.6400933705766
151089,1745.1632624275553
151090,5247.338675037693
151091,102.49584861304521
151092,1140.0780395563447
151093,10398.770019125026
151094,17591.31282933686
151095,4909.645134918548
151096,1965.5395743374734
151097,5947.155941968873
151098,780.9604419854937
151099,3471.3470994861923
151100,3091.885896822496
151101,1542.9390539655028
151102,22622.955493260593
151103,15215.154380219312
151104,1555.1060731379778
151105,804.471540233602
151106,954.3548986358738
151107,20003.29650932076
151108,1695.1731657618627
151109,1634.2434102377943
151110,2493.2423386619103
151111,201.34609443209547
151112,499.8949680945627
151113,6018.537548222443
151114,366.64351847694445
151115,7326.78356164135
151116,4576.673396577808
151117,11314.876107331027
151118,1314.066481270299
151119,25170.357066097105
151120,15897.723536518624
151121,5146.818522811335
151122,2264.314423540817
151123,4052.915590887671
151124,7148.089716699106
151125,2936.9611622985494
151126,10518.581560963907
151127,6964.587693789032
151128,8061.135965270933
151129,145.08508686133402
151130,10913.251898787064
151131,6085.323997692031
151132,4044.524130117234
151133,2184.3788418090053
151134,8700.42317583063
151135,12666.927858143612
151136,3387.2490290771498
151137,1706.7513830227642
151138,22712.795949542502
151139,7878.631131985611
151140,6060.072411475679
151141,1759.5924551361304
151142,5502.7508654864005
151143,1846.2750117132512
151144,1445.5793013029902
151145,11575.406206169257
151146,6720.562725974284
151147,6303.611009422772
151148,774.3284349757635
151149,1241.496603161323
151150,3907.2019524821053
151151,2139.700019624075
151152,2767.6053876995265
151153,435.9612342170788
151154,1591.1668833388371
151155,1359.2261615425284
151156,11417.821140941276
151157,11584.497200600345
151158,2347.1133572673148
151159,444.7054178135895
151160,274.47286889600275
151161,7376.228258215276
151162,628.8955315516673
151163,2726.790171507777
151164,271.63957955779733
151165,1451.2616862515988
151166,5560.416784385265
151167,9197.254507736947
151168,5077.833766725119
151169,17623.9850712502
151170,4950.144506441073
151171,10045.738260408798
151172,1075.4444922379041
151173,1537.3344726481268
151174,2482.353887227646
151175,750.8162915295939
151176,6420.650724941893
151177,2417.6867188580627
151178,884.3997547547389
151179,4747.06810501948
151180,12453.412999003078
151181,6317.663450507115
151182,868.2561041721382
151183,3698.079992457647
151184,8370.617450119786
151185,12567.893047853118
151186,1176.7403835536475
151187,2997.149924398662
151188,21603.601281811396
151189,14049.771419135737
151190,2026.8099872450248
151191,1348.1566306643595
151192,3269.2606812146973
151193,1077.58840820666
151194,1726.6588109423597
151195,1299.1895828229594
151196,5341.447258522742
151197,2271.5067530087035
151198,566.2005359809727
151199,6181.225728646923
151200,8452.628632375527
151201,1397.4069838218627
151202,692.4095875227603
151203,2031.3518540841515
151204,8191.673563853024
151205,33392.80312607912
151206,10762.215712907273
151207,11189.873771970539
151208,9883.509496915984
151209,968.2289829279813
151210,918.8856605951747
151211,14700.992018147015
151212,9488.052745730984
151213,12006.211963334943
151214,10468.671741799259
151215,7252.615918264154
151216,8976.560555697477
151217,11800.848916647417
151218,340.21528315389173
151219,7776.742984330414
151220,948.9587424089572
151221,2537.034024609155
151222,1237.301719625979
151223,23961.3685453328
151224,17938.302345323962
151225,1122.0669712209578
151226,1148.4543557895572
151227,9659.419031917161
151228,3947.4255097978053
151229,358.6100838418286
151230,6501.029447914997
151231,2337.904136214215
151232,10753.026590227855
151233,4983.917606951399
151234,5816.035519489185
151235,6580.044082112255
151236,2209.329299667019
151237,8878.961737913069
151238,1801.8327464383008
151239,1985.1195344687735
151240,13539.861859382425
